jobId,ats,company_clean,companyName,title,seniority,role_family,description_clean,desc_len,salaryMin,salaryMax,salaryInterval,salaryCurrency,salary_interval_inferred,salary_annual_min,salary_annual_max,salary_currency,salary_is_usd,salary_suspect,isRemote,workplaceType,is_remote,city,region,country,location,employmentType,hasEquity,department,posted_date,month,year
00c2c97b-8514-4617-9883-e53e486b6dcd,lever,Palantir,palantir,Forward Deployed Enablement Engineer - Customer Success,mid,forward_deployed,"A World-Changing Company
Palantir builds the world's leading software for data-driven decisions and operations. By bringing the right data to the people who need it, our platforms empower our partners to develop lifesaving drugs, forecast supply chain disruptions, locate missing children, and more.
The Role
Forward Deployed Enablement Engineers are embedded with centralised customer success teams to maximise the outcomes of our deployed products and workflows across all commercial customers from small-scale start-ups to large enterprises. This role balances high-level support responsibilities with the development of innovative tooling and infrastructure to scale customer enablement effectively. You are a resourceful, gritty and adaptable problem solver who is able to work both collaboratively and independently to resolve difficult and nebulous technical issues, as well as work productively with external customers to debug and resolve their problems.
Palantir's Customer Success team helps our customers build on Palantir's Foundry & AIP Platforms to drive the workflows that power their most important business outcomes. In this role, you'll leverage your problem-solving abilities, creativity, and technical skills to support and guide customer development teams, ensuring they can effectively build and optimise their workflows. You'll have the opportunity to gain rare insight into and contribute to some of the world's most important industries and institutions.
Every day at Palantir is different: we're constantly evolving to better respond to customer needs, and you will have the opportunity to contribute your creativity and problem-solving to internal processes and tools that define how we deliver business value to the customer with increasing efficacy and efficiency.
Every Palantirian is encouraged to play to their personal strengths, so there is no ""one size fits all"" approach to engineering at Palantir. The scope of this role is intentionally broad so that people can find their strengths and grow in a way that excites them.
No two days are the same, but as a Forward Deployed Enablement Engineer you can expect to:
• Respond to and triage incoming support requests from both internal and external teams.
• Provide guidance to customer engineers and unblock their workflows on Palantir's platform.
• Build with Foundry and AIP to enhance enablement operations and use your creativity to solve novel problems that deliver more value to internal and external stakeholders.
• Collaborate with our Product Development teams to tackle workflow problems, resolve product issues, and inform product improvements.
• Partner with Business teams to understand and meet customer needs.
• Participate in a 24/7 on-call rotation responsible for coordinating responses to critical customer-facing incidents.
• Take ownership as the first responder when things go wrong. Even if a problem is outside your area of expertise, you make the first move to fix it and pull in the necessary expertise to get the job done.
What We Value
• Ability to continuously learn and work independently, making decisions with minimal supervision.
• Excellent written and verbal communication skills, capable of interacting effectively with both technical and non-technical stakeholders.
• Strong creative problem solving skills.
• Comfortable working in a rapidly changing environment with dynamic objectives and iteration with users.
• Proficiency with one or more programming languages or data engineering frameworks, such as Python, SQL, Spark, Java, C++, TypeScript/JavaScript, or similar.
What We Require
• Background in Data Science, Computer Science, Engineering or STEM
• OR equivalent relevant practical experience in a technical or engineering role.
Our team has people from a variety of backgrounds-people who studied computer science, sales, psychology, or went to a bootcamp; people who joined Palantir right after university; and people who joined our team after switching industries. We value skills and mindset over a specific educational background.
Life at Palantir
We want every Palantirian to achieve their best outcomes, that's why we celebrate individuals' strengths, skills, and interests, from your first interview to your longterm growth, rather than rely on traditional career ladders. Paying attention to the needs of our community enables us to optimize our opportunities to grow and helps ensure many pathways to success at Palantir. Promoting health and well-being across all areas of Palantirians' lives is just one of the ways we're investing in our community. Learn more at Life at Palantir and note that our offerings may vary by region.
In keeping consistent with Palantir's values and culture, we believe employees are ""better together"" and in-person work affords the opportunity for more creative outcomes. Therefore, we encourage employees to work from our offices to foster connectivity and innovation. Many teams do offer hybrid options (WFH a day or two a week), allowing our employees to strike the right trade-off for their personal productivity. Based on business need, there are a few roles that allow for ""Remote"" work on an exceptional basis. If you are applying for one of these roles, you must work from the city and or country in which you are employed. If the posting is specified as Onsite, you are required to work from an office.
If you want to empower the world's most important institutions, you belong here. Palantir values excellence regardless of background. We are committed to making the application and hiring process accessible to everyone and will provide a reasonable accommodation for those living with a disability. If you need an accommodation for the application or hiring process, please reach out and let us know how we can help.
Please note that you will never be asked to submit a payment or share financial information to participate in our interview process. If you suspect that you've been contacted by a scammer, we recommend you cease all communication with the individual and consider reporting them to the relevant authorities, such as the US FBI Internet Crime Complaint Center (IC3).",6165,,,,,,,,,,,,hybrid,False,,,GB,"London, United Kingdom",Full-time,,Engineering,2024-11-12,2024-11,2024
0322d6d8-6588-4209-a304-83e768063a25,ashby,OpenAI,openai,"Security Engineer, Application Security",mid,other,"About the Team
Security is at the foundation of OpenAI's mission to ensure that artificial general intelligence benefits all of humanity. The Security team protects OpenAI's technology, people, and products. We are technical in what we build but are operational in how we do our work, and are committed to supporting all products and research at OpenAI. Our Security team tenets include: prioritizing for impact, enabling researchers, preparing for future transformative technologies, and engaging a robust security culture.
About the Role
As a Security Engineer, Application Security you will be responsible for identifying and mitigating security vulnerabilities within software applications through building security tools, code reviews, penetration testing, and security assessments.
We're looking for people who will work closely with development teams to ensure secure coding practices are integrated throughout the software development lifecycle, preventing security risks before they emerge. You will also provide security guidance to developers and other stakeholders, fostering a culture of security awareness within the organization.
The role is preferred to be based in San Francisco, Seattle or New York City but may consider remote work. We use a hybrid work model of 3 days in the office per week and offer relocation assistance to new employees.
In this role, you will:
- Perform Security Assessments: Conduct regular security assessments, code reviews, and penetration testing to identify vulnerabilities in applications and software.
- Develop and Implement Security Tools: Design, develop, and implement security tools, frameworks, and methodologies to protect applications against security threats.
- Collaborate with Development Teams: Work closely with development teams to ensure security best practices are integrated throughout the software development lifecycle (SDLC), including secure coding guidelines.
- Threat Modeling and Risk Assessment: Conduct threat modeling and risk assessments to proactively identify potential risks and develop mitigation strategies.
- Vulnerability Management: Track, analyze, and manage vulnerabilities in applications, providing guidance and support for remediation efforts.
- Incident Response Support: Assist in investigating, analyzing, and responding to security incidents related to applications, ensuring timely resolution and documentation of incidents.
- Stay Current on Security Trends: Continuously stay updated on the latest security threats, vulnerabilities, and technologies to enhance security measures in applications.
You might thrive in this role if you:
- Extensive experience in information security, cybersecurity, or a related field, with a significant portion of that experience in leadership or management roles.
- Deep understanding of security technologies, tools, and best practices, including experience with secure coding practices, threat modeling, risk assessments, and incident response.
- Experience in application security, software development, or related areas with a strong understanding of secure coding practices and application security frameworks.
- Proficiency in programming languages (such as Python, Java, C++, etc.), knowledge of security tools (e.g., Burp Suite, OWASP ZAP), and familiarity with security protocols and encryption methods.
- Strong written and verbal communication skills, with the ability to explain complex security issues to both technical and non-technical audiences
About OpenAI
OpenAI is an AI research and deployment company dedicated to ensuring that general-purpose artificial intelligence benefits all of humanity. We push the boundaries of the capabilities of AI systems and seek to safely deploy them to the world through our products. AI is an extremely powerful tool that must be created with safety and human needs at its core, and to achieve our mission, we must encompass and value the many different perspectives, voices, and experiences that form the full spectrum of humanity.
We are an equal opportunity employer, and we do not discriminate on the basis of race, religion, color, national origin, sex, sexual orientation, age, veteran status, disability, genetic information, or other applicable legally protected characteristic.
For additional information, please see OpenAI's Affirmative Action and Equal Employment Opportunity Policy Statement https://cdn.openai.com/policies/eeo-policy-statement.pdf.
Background checks for applicants will be administered in accordance with applicable law, and qualified applicants with arrest or conviction records will be considered for employment consistent with those laws, including the San Francisco Fair Chance Ordinance, the Los Angeles County Fair Chance Ordinance for Employers, and the California Fair Chance Act, for US-based candidates. For unincorporated Los Angeles County workers: we reasonably believe that criminal history may have a direct, adverse and negative relationship with the following job duties, potentially resulting in the withdrawal of a conditional offer of employment: protect computer hardware entrusted to you from theft, loss or damage; return all computer hardware in your possession (including the data contained therein) upon termination of employment or end of assignment; and maintain the confidentiality of proprietary, confidential, and non-public information. In addition, job duties require access to secure and protected information technology systems and related data security obligations.
To notify OpenAI that you believe this job posting is non-compliant, please submit a report through this form https://form.asana.com/?d=57018692298241&k=5MqR40fZd7jlxVUh5J-UeA. No response will be provided to inquiries unrelated to job posting compliance.
We are committed to providing reasonable accommodations to applicants with disabilities, and requests can be made via this link https://form.asana.com/?k=bQ7w9h3iexRlicUdWRiwvg&d=57018692298241.
OpenAI Global Applicant Privacy Policy https://cdn.openai.com/policies/global-employee-and-contractor-privacy-policy.pdf
At OpenAI, we believe artificial intelligence has the potential to help people solve immense global challenges, and we want the upside of AI to be widely shared. Join us in shaping the future of technology.",6296,266000.0,445000.0,,USD,year,266000.0,445000.0,USD,True,False,True,hybrid,True,San Francisco,California,United States,San Francisco,Full-time,True,Security,2024-10-02,2024-10,2024
00207abc-49b7-465c-a219-f7c1140f8047,ashby,OpenAI,openai,Forward Deployed Software Engineer - SF,mid,forward_deployed,"About the team
OpenAI's Forward Deployed Engineering team partners with customers to turn research breakthroughs into production systems. We operate at the intersection of customer delivery and core platform development.
About the Role
We are looking for customer-focused software engineers to build effective custom software that leverages OpenAI's APIs to solve real customer problems. As an FDSWE, you will work with our customers and OpenAI Forward Deployed Engineers to design and implement scalable solutions that solve their most difficult problems. You will design abstractions to solve customer problems, and then use them to scale our speed and quality of delivery across all Forward Deployed engagements.
You will collaborate closely with Sales, Solutions Engineering, Solutions Architects, and Customer Success Managers who work on the same account. You will also work with our Research and Applied Product and Engineering teams to provide insightful customer feedback.
This role is based in San Francisco. We use a hybrid work model of 3 days in the office per week. We offer relocation assistance. Travel up to 50% is required.
In this role, you will:
- Embed deeply with strategic customers to understand their business challenges and technical requirements in detail.
- Design, architect, and develop full-stack solutions using an experiment-driven, iterative approach.
- Prepare detailed scopes of work and project plans for both proof-of-concept prototypes and full production deployments.
- Work hands-on with customers' technical teams as a technical expert and trusted advisor, coding side-by-side to drive projects to completion on their infrastructure.
- Collaborate with Product, Research and Applied teams to ensure seamless customer experiences, project success and actionable product feedback
- Contribute to internal knowledge bases, codifying best practices and sharing insights gained from customer engagements to scale the Forward Deployed Engineering function.
You'll thrive in this role if you:
- 7+ years of professional full stack engineering experience (excluding internships) in relevant roles at tech and product-driven companies - customer-facing experience is highly desirable
- Former founder, or early engineer at a startup who has built a product from scratch is a plus
- Experience with relational databases like Postgres/MySQL
- Have a bias for action and willingness to work iteratively with your customers to deliver the right solution that solves their problem.
About OpenAI
OpenAI is an AI research and deployment company dedicated to ensuring that general-purpose artificial intelligence benefits all of humanity. We push the boundaries of the capabilities of AI systems and seek to safely deploy them to the world through our products. AI is an extremely powerful tool that must be created with safety and human needs at its core, and to achieve our mission, we must encompass and value the many different perspectives, voices, and experiences that form the full spectrum of humanity.
We are an equal opportunity employer, and we do not discriminate on the basis of race, religion, color, national origin, sex, sexual orientation, age, veteran status, disability, genetic information, or other applicable legally protected characteristic.
For additional information, please see OpenAI's Affirmative Action and Equal Employment Opportunity Policy Statement https://cdn.openai.com/policies/eeo-policy-statement.pdf.
Background checks for applicants will be administered in accordance with applicable law, and qualified applicants with arrest or conviction records will be considered for employment consistent with those laws, including the San Francisco Fair Chance Ordinance, the Los Angeles County Fair Chance Ordinance for Employers, and the California Fair Chance Act, for US-based candidates. For unincorporated Los Angeles County workers: we reasonably believe that criminal history may have a direct, adverse and negative relationship with the following job duties, potentially resulting in the withdrawal of a conditional offer of employment: protect computer hardware entrusted to you from theft, loss or damage; return all computer hardware in your possession (including the data contained therein) upon termination of employment or end of assignment; and maintain the confidentiality of proprietary, confidential, and non-public information. In addition, job duties require access to secure and protected information technology systems and related data security obligations.
To notify OpenAI that you believe this job posting is non-compliant, please submit a report through this form https://form.asana.com/?d=57018692298241&k=5MqR40fZd7jlxVUh5J-UeA. No response will be provided to inquiries unrelated to job posting compliance.
We are committed to providing reasonable accommodations to applicants with disabilities, and requests can be made via this link https://form.asana.com/?k=bQ7w9h3iexRlicUdWRiwvg&d=57018692298241.
OpenAI Global Applicant Privacy Policy https://cdn.openai.com/policies/global-employee-and-contractor-privacy-policy.pdf
At OpenAI, we believe artificial intelligence has the potential to help people solve immense global challenges, and we want the upside of AI to be widely shared. Join us in shaping the future of technology.",5313,185000.0,325000.0,,USD,year,185000.0,325000.0,USD,True,False,True,hybrid,True,San Francisco,California,United States,San Francisco,Full-time,True,Forward Deployed Engineering,2025-11-15,2025-11,2025
004ae8f4-245b-4aad-8903-9daabdb58bb9,ashby,OpenAI,openai,"Technical Program Manager, Custom Silicon Development",lead,other,"About the Team
OpenAI's Hardware organization develops AI-native silicon and system-level solutions for the unique demands of advanced AI workloads. Building on efforts like Jalapeño, the team is developing future generations of AI-native silicon and tightly integrated systems to power the next generation of frontier models. By co-designing chips, systems, tools, and methodologies, the team helps deliver faster, more efficient, and production-ready hardware for OpenAI's supercomputing platform.
About the Role
As a Hardware Chips Programs Manager at OpenAI, you will help bring our chips hardware roadmap to life, navigating an array of technical and partnership challenges. We're looking for people excited to push the frontiers of computing by navigating technical explorations and are passionate about building.
This role is based in San Francisco, CA. We use a hybrid work model of 3 days in the office per week and offer relocation assistance to new employees.
In this role, you will:
- Manage the design and implementation planning of our ML acceleration hardware, working across technical, cross-functional and external stakeholders
- Lead planning and scheduling of chip hardware designs with our strategic partners and vendors
- Coordinate and marshal internal resources and communication for efficient interaction with partners and vendors.
You might thrive in this role if you:
- Have experience as a technical program manager for data center hardware products (server, GPU, TPU, networking, storage and so on)
- Know the whole end-to-end system program management from concept, design, production, deployment into the data center
- Have some experience with System SW programs through NPI
- Want to help design some of the world's largest supercomputing systems, working at the edge of complex hardware challenges
- Enjoy working with and enabling world-class AI Researchers and Engineers
- Are passionate about the technical program function, and enjoy independently owning and delivering on your teams' goals and cutting-edge problems in AI compute
""To comply with U.S. export control laws and regulations, candidates for this role may need to meet certain legal status requirements as provided in those laws and regulations.""
About OpenAI
OpenAI is an AI research and deployment company dedicated to ensuring that general-purpose artificial intelligence benefits all of humanity. We push the boundaries of the capabilities of AI systems and seek to safely deploy them to the world through our products. AI is an extremely powerful tool that must be created with safety and human needs at its core, and to achieve our mission, we must encompass and value the many different perspectives, voices, and experiences that form the full spectrum of humanity.
We are an equal opportunity employer, and we do not discriminate on the basis of race, religion, color, national origin, sex, sexual orientation, age, veteran status, disability, genetic information, or other applicable legally protected characteristic.
For additional information, please see OpenAI's Affirmative Action and Equal Employment Opportunity Policy Statement https://cdn.openai.com/policies/eeo-policy-statement.pdf.
Background checks for applicants will be administered in accordance with applicable law, and qualified applicants with arrest or conviction records will be considered for employment consistent with those laws, including the San Francisco Fair Chance Ordinance, the Los Angeles County Fair Chance Ordinance for Employers, and the California Fair Chance Act, for US-based candidates. For unincorporated Los Angeles County workers: we reasonably believe that criminal history may have a direct, adverse and negative relationship with the following job duties, potentially resulting in the withdrawal of a conditional offer of employment: protect computer hardware entrusted to you from theft, loss or damage; return all computer hardware in your possession (including the data contained therein) upon termination of employment or end of assignment; and maintain the confidentiality of proprietary, confidential, and non-public information. In addition, job duties require access to secure and protected information technology systems and related data security obligations.
To notify OpenAI that you believe this job posting is non-compliant, please submit a report through this form https://form.asana.com/?d=57018692298241&k=5MqR40fZd7jlxVUh5J-UeA. No response will be provided to inquiries unrelated to job posting compliance.
We are committed to providing reasonable accommodations to applicants with disabilities, and requests can be made via this link https://form.asana.com/?k=bQ7w9h3iexRlicUdWRiwvg&d=57018692298241.
OpenAI Global Applicant Privacy Policy https://cdn.openai.com/policies/global-employee-and-contractor-privacy-policy.pdf
At OpenAI, we believe artificial intelligence has the potential to help people solve immense global challenges, and we want the upside of AI to be widely shared. Join us in shaping the future of technology.",5049,302000.0,445000.0,,USD,year,302000.0,445000.0,USD,True,False,True,hybrid,True,San Francisco,California,United States,San Francisco,Full-time,True,Technical Program Management,2026-07-10,2026-07,2026
020b2aae-8be0-408c-ab49-20eefa8541af,ashby,OpenAI,openai,"RE / RS - Foundations, Search",mid,other,"About the Team
The Foundations Research team works on high-risk, high-reward ideas that could shape the next decade of AI. Our goal is to advance the science and data that enable our training and scaling efforts, with a particular focus on future frontier models. Pushing the boundaries of data, scaling laws, optimization techniques, model architectures, and efficiency improvements to propel our science.
The Search team sits within Foundations, building agentic search by co-designing model-system interfaces with the core search stack (serving, indexing, retrieval) to translate model intent into reliable, real-world actions. Operating at the frontier of AI and information retrieval, the team develops large-scale systems that transform and index vast corpora, enabling models to reason over global knowledge and act dependably. In close partnership with researchers, we rapidly bring modeling breakthroughs into production and redefine how intelligent systems discover, retrieve, and synthesize information at planetary scale.
About the Role
We're looking for a researcher focused on our embedding retrieval efforts. You'll work with a a team of world-class research scientists and engineers developing foundational technology that enables models to retrieve and condition on the right information, at the right time. This includes designing new embedding training objectives, scalable vector store architectures, and dynamic indexing methods.
This work will support retrieval across many OpenAI products and internal research efforts, with opportunities for scientific publication and deep technical impact.
This role is based in San Francisco, CA. We use a hybrid work model of 3 days in the office per week and offer relocation assistance to new employees.
Responsibilities
- Tackle embedding models and retrieval systems optimized for grounding, relevance, and adaptive reasoning.
- Collaborate with a team of researchers and engineers building end-to-end infrastructure for training, evaluating, and integrating embeddings into frontier models.
- Drive innovation in dense, sparse, and hybrid representation techniques, metric learning, and learning-to-retrieve systems.
- Collaborate closely with Pretraining, Inference, and other Research teams to integrate retrieval throughout the model lifecycle
- Contribute to OpenAI's long-term vision of AI systems with memory and knowledge access capabilities rooted in learned representations.
You Might Thrive in This Role If You Have
- Proven experience leading high-performance teams of researchers or engineers in ML infrastructure or foundational research.
- Deep technical expertise in representation learning, embedding models, or vector retrieval systems.
- Familiarity with transformer-based LLMs and how embedding spaces can interact with language model objectives.
- Research experience in areas such as contrastive learning, supervised or unsupervised embedding learning, or metric learning.
- A track record of building or scaling large machine learning systems, particularly embedding pipelines in production or research contexts.
- A first-principles mindset for challenging assumptions about how retrieval and memory should work for large models.
About OpenAI
OpenAI is an AI research and deployment company dedicated to ensuring that general-purpose artificial intelligence benefits all of humanity. We push the boundaries of the capabilities of AI systems and seek to safely deploy them to the world through our products. AI is an extremely powerful tool that must be created with safety and human needs at its core, and to achieve our mission, we must encompass and value the many different perspectives, voices, and experiences that form the full spectrum of humanity.
We are an equal opportunity employer, and we do not discriminate on the basis of race, religion, color, national origin, sex, sexual orientation, age, veteran status, disability, genetic information, or other applicable legally protected characteristic.
For additional information, please see OpenAI's Affirmative Action and Equal Employment Opportunity Policy Statement https://cdn.openai.com/policies/eeo-policy-statement.pdf.
Background checks for applicants will be administered in accordance with applicable law, and qualified applicants with arrest or conviction records will be considered for employment consistent with those laws, including the San Francisco Fair Chance Ordinance, the Los Angeles County Fair Chance Ordinance for Employers, and the California Fair Chance Act, for US-based candidates. For unincorporated Los Angeles County workers: we reasonably believe that criminal history may have a direct, adverse and negative relationship with the following job duties, potentially resulting in the withdrawal of a conditional offer of employment: protect computer hardware entrusted to you from theft, loss or damage; return all computer hardware in your possession (including the data contained therein) upon termination of employment or end of assignment; and maintain the confidentiality of proprietary, confidential, and non-public information. In addition, job duties require access to secure and protected information technology systems and related data security obligations.
To notify OpenAI that you believe this job posting is non-compliant, please submit a report through this form https://form.asana.com/?d=57018692298241&k=5MqR40fZd7jlxVUh5J-UeA. No response will be provided to inquiries unrelated to job posting compliance.
We are committed to providing reasonable accommodations to applicants with disabilities, and requests can be made via this link https://form.asana.com/?k=bQ7w9h3iexRlicUdWRiwvg&d=57018692298241.
OpenAI Global Applicant Privacy Policy https://cdn.openai.com/policies/global-employee-and-contractor-privacy-policy.pdf
At OpenAI, we believe artificial intelligence has the potential to help people solve immense global challenges, and we want the upside of AI to be widely shared. Join us in shaping the future of technology.",6022,380000.0,850000.0,,USD,year,380000.0,850000.0,USD,True,False,,,,San Francisco,California,United States,San Francisco,Full-time,True,Research,2025-06-16,2025-06,2025
01091aed-427d-4e10-8cdb-fb500cf55bb9,ashby,OpenAI,openai,"Applied AI Engineer, Enterprise",mid,applied_ai,"About the Team
OpenAI's Applied AI Engineering team helps organizations turn frontier AI capabilities into safe, reliable, and high-impact production systems. We work with customer executives, product and engineeriIng teams, security leaders, and transformation teams to identify valuable opportunities, accelerate technical implementation, and scale what works. Enterprise deployments are defined by complexity rather than any one industry: existing architectures, diverse data environments, security and governance requirements, multiple stakeholder groups, and organization-wide change. We turn lessons from these deployments into better products and reusable patterns for customers everywhere.
About the Role
As an Enterprise Applied AI Engineer you will partner directly with leading organizations to design, build, and deploy AI systems that deliver measurable business outcomes. You will combine deep technical judgment, hands-on engineering, and customer leadership to take ambitious ideas from use-case selection and architecture through prototyping, evaluation, production launch, and scale. You will write and debug code, build evaluation systems, resolve complex integrations, and guide decisions involving model behavior, reliability, latency, cost, safety, security, governance, and operational readiness. Success is measured by production systems, sustained adoption, and meaningful customer impact-not simply activity or successful demonstrations. This is a rare opportunity to work on consequential real-world deployments at the frontier of AI while directly influencing how OpenAI's products evolve.
This role is based in our SF or NYC office. We use a hybrid work model of 3 days in the office per week and offer relocation assistance to new employees.
In this role, you will:
- Partner directly with enterprise customers to identify high-value opportunities and translate them into technical architectures, implementation plans, evaluation strategies, and measurable success criteria.
- Design, build, and deploy AI systems that solve important customer problems and produce measurable business outcomes.
- Work hands-on in code to build prototypes, evaluation harnesses, reference implementations, integrations, and production accelerators.
- Make sound technical decisions across models, agents, retrieval, tools, data, reliability, observability, latency, cost, safety, security, and governance.
- Diagnose complex implementation challenges, reproduce failures, test hypotheses, and drive blockers toward resolution.
- Help customers progress from promising prototypes to reliable production systems, sustained adoption, and scaled impact.
- Partner closely with customer engineering teams and OpenAI Product, Research, Engineering, Security, and go-to-market teams, translating deployment experience into high-signal product feedback.
- Create reusable architectures, tooling, playbooks, and technical guidance that accelerate future enterprise deployments.
You'll thrive in this role if you:
- Have a demonstrated track record of designing, building, and delivering AI or machine-learning systems in enterprise environments, including taking systems from prototype to production. Relevant backgrounds may include applied AI or ML engineering, forward-deployed engineering, software engineering, customer engineering, solutions architecture, or technical consulting.
- Can point to substantial personal contributions in code, architecture, evaluation, debugging, or production engineering-not only program or stakeholder management.
- Are highly proficient in Python and comfortable working across an AI application stack; experience with JavaScript, TypeScript, or another relevant language is valuable.
- Understand how to evaluate AI systems systematically using representative data, graders, production signals, and human judgment.
- Have navigated enterprise production requirements such as integrations, reliability, observability, security, privacy, data governance, performance, and cost.
- Can connect technical decisions to customer workflows, adoption, and measurable business outcomes.
- Communicate with clarity and credibility across hands-on engineers, technical leaders, security teams, product leaders, and executives.
- Bring high agency, strong technical judgment, and end-to-end ownership in ambiguous environments.
- Learn quickly, challenge assumptions constructively, and collaborate with humility; experience in a particular industry or with OpenAI products is not required.
About OpenAI
OpenAI is an AI research and deployment company dedicated to ensuring that general-purpose artificial intelligence benefits all of humanity. We push the boundaries of the capabilities of AI systems and seek to safely deploy them to the world through our products. AI is an extremely powerful tool that must be created with safety and human needs at its core, and to achieve our mission, we must encompass and value the many different perspectives, voices, and experiences that form the full spectrum of humanity.
We are an equal opportunity employer, and we do not discriminate on the basis of race, religion, color, national origin, sex, sexual orientation, age, veteran status, disability, genetic information, or other applicable legally protected characteristic.
For additional information, please see OpenAI's Affirmative Action and Equal Employment Opportunity Policy Statement https://cdn.openai.com/policies/eeo-policy-statement.pdf.
Background checks for applicants will be administered in accordance with applicable law, and qualified applicants with arrest or conviction records will be considered for employment consistent with those laws, including the San Francisco Fair Chance Ordinance, the Los Angeles County Fair Chance Ordinance for Employers, and the California Fair Chance Act, for US-based candidates. For unincorporated Los Angeles County workers: we reasonably believe that criminal history may have a direct, adverse and negative relationship with the following job duties, potentially resulting in the withdrawal of a conditional offer of employment: protect computer hardware entrusted to you from theft, loss or damage; return all computer hardware in your possession (including the data contained therein) upon termination of employment or end of assignment; and maintain the confidentiality of proprietary, confidential, and non-public information. In addition, job duties require access to secure and protected information technology systems and related data security obligations.
To notify OpenAI that you believe this job posting is non-compliant, please submit a report through this form https://form.asana.com/?d=57018692298241&k=5MqR40fZd7jlxVUh5J-UeA. No response will be provided to inquiries unrelated to job posting compliance.
We are committed to providing reasonable accommodations to applicants with disabilities, and requests can be made via this link https://form.asana.com/?k=bQ7w9h3iexRlicUdWRiwvg&d=57018692298241.
OpenAI Global Applicant Privacy Policy https://cdn.openai.com/policies/global-employee-and-contractor-privacy-policy.pdf
At OpenAI, we believe artificial intelligence has the potential to help people solve immense global challenges, and we want the upside of AI to be widely shared. Join us in shaping the future of technology.",7326,251000.0,278000.0,,USD,year,251000.0,278000.0,USD,True,False,True,hybrid,True,San Francisco,California,United States,San Francisco,Full-time,True,Go To Market,2026-07-08,2026-07,2026
