series_id,series_name,date,value,footnotes,is_outlier,value_suspect,year,quarter
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2017-06-01,1970,,False,False,2017,2
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2017-07-01,1910,,False,False,2017,3
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2017-08-01,1868,,False,False,2017,3
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2017-09-01,1787,,False,False,2017,3
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2017-10-01,1837,,False,False,2017,4
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2017-11-01,1747,,False,False,2017,4
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2017-12-01,1732,,False,False,2017,4
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2018-01-01,1932,,False,False,2018,1
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2018-02-01,1771,,False,False,2018,1
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2018-03-01,1795,,False,False,2018,1
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2018-04-01,1727,,False,False,2018,2
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2018-05-01,1775,,False,False,2018,2
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2018-06-01,1822,,False,False,2018,2
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2018-07-01,1806,,False,False,2018,3
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2018-08-01,1803,,False,False,2018,3
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2018-09-01,1764,,False,False,2018,3
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2018-10-01,1813,,False,False,2018,4
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2018-11-01,1938,,False,False,2018,4
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2018-12-01,1839,,False,False,2018,4
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2019-01-01,1705,,False,False,2019,1
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2019-02-01,1763,,False,False,2019,1
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2019-03-01,1690,,False,False,2019,1
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2019-04-01,1963,,False,False,2019,2
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2019-05-01,1775,,False,False,2019,2
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2019-06-01,1780,,False,False,2019,2
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2019-07-01,1833,,False,False,2019,3
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2019-08-01,1808,,False,False,2019,3
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2019-09-01,1970,,False,False,2019,3
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2019-10-01,1819,,False,False,2019,4
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2019-11-01,1782,,False,False,2019,4
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2019-12-01,1931,,False,False,2019,4
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2020-01-01,1808,,False,False,2020,1
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2020-02-01,1954,,False,False,2020,1
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2020-03-01,12985,,True,False,2020,1
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2020-04-01,9170,,True,False,2020,2
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2020-05-01,2139,,False,False,2020,2
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2020-06-01,2245,,False,False,2020,2
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2020-07-01,1827,,False,False,2020,3
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2020-08-01,1560,,False,False,2020,3
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2020-09-01,1567,,False,False,2020,3
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2020-10-01,1697,,False,False,2020,4
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2020-11-01,2097,,False,False,2020,4
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2020-12-01,1906,,False,False,2020,4
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2021-01-01,1567,,False,False,2021,1
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2021-02-01,1628,,False,False,2021,1
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2021-03-01,1500,,False,False,2021,1
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2021-04-01,1402,,False,False,2021,2
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2021-05-01,1351,,False,False,2021,2
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2021-06-01,1335,,False,False,2021,2
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2021-07-01,1410,,False,False,2021,3
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2021-08-01,1332,,False,False,2021,3
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2021-09-01,1411,,False,False,2021,3
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2021-10-01,1313,,False,False,2021,4
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2021-11-01,1348,,False,False,2021,4
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2021-12-01,1403,,False,False,2021,4
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2022-01-01,1423,,False,False,2022,1
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2022-02-01,1401,,False,False,2022,1
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2022-03-01,1377,,False,False,2022,1
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2022-04-01,1312,,False,False,2022,2
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2022-05-01,1500,,False,False,2022,2
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2022-06-01,1528,,False,False,2022,2
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2022-07-01,1462,,False,False,2022,3
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2022-08-01,1606,,False,False,2022,3
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2022-09-01,1445,,False,False,2022,3
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2022-10-01,1553,,False,False,2022,4
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2022-11-01,1472,,False,False,2022,4
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2022-12-01,1535,,False,False,2022,4
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2023-01-01,1767,,False,False,2023,1
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2023-02-01,1535,,False,False,2023,1
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2023-03-01,1903,,False,False,2023,1
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2023-04-01,1654,,False,False,2023,2
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2023-05-01,1540,,False,False,2023,2
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2023-06-01,1658,,False,False,2023,2
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2023-07-01,1677,,False,False,2023,3
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2023-08-01,1675,,False,False,2023,3
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2023-09-01,1531,,False,False,2023,3
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2023-10-01,1623,,False,False,2023,4
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2023-11-01,1554,,False,False,2023,4
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2023-12-01,1685,,False,False,2023,4
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2024-01-01,1641,,False,False,2024,1
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2024-02-01,1692,,False,False,2024,1
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2024-03-01,1647,,False,False,2024,1
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2024-04-01,1548,,False,False,2024,2
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2024-05-01,1747,,False,False,2024,2
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2024-06-01,1497,,False,False,2024,2
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2024-07-01,1711,,False,False,2024,3
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2024-08-01,1683,,False,False,2024,3
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2024-09-01,1780,,False,False,2024,3
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2024-10-01,1650,,False,False,2024,4
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2024-11-01,1831,,False,False,2024,4
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2024-12-01,1689,,False,False,2024,4
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2025-01-01,1738,,False,False,2025,1
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2025-02-01,1867,,False,False,2025,1
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2025-03-01,1595,,False,False,2025,1
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2025-04-01,1818,,False,False,2025,2
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2025-05-01,1671,,False,False,2025,2
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2025-06-01,1843,,False,False,2025,2
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2025-07-01,1772,,False,False,2025,3
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2025-08-01,1832,,False,False,2025,3
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2025-09-01,1816,,False,False,2025,3
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2025-10-01,1891,,False,False,2025,4
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2025-11-01,1660,,False,False,2025,4
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2025-12-01,1666,,False,False,2025,4
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2026-01-01,1660,,False,False,2026,1
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2026-02-01,1714,,False,False,2026,1
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2026-03-01,1884,,False,False,2026,1
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2026-04-01,1667,,False,False,2026,2
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2026-05-01,1761,,False,False,2026,2
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2026-06-01,1785,,False,False,2026,2
JTS000000000000000LDL,Total nonfarm: layoffs and discharges,2026-07-01,1666,P: preliminary,False,False,2026,3
JTS000000000000000QUL,Total nonfarm: quits,2015-01-01,2764,,False,False,2015,1
JTS000000000000000QUL,Total nonfarm: quits,2015-02-01,2741,,False,False,2015,1
JTS000000000000000QUL,Total nonfarm: quits,2015-03-01,2754,,False,False,2015,1
JTS000000000000000QUL,Total nonfarm: quits,2015-04-01,2705,,False,False,2015,2
JTS000000000000000QUL,Total nonfarm: quits,2015-05-01,2743,,False,False,2015,2
JTS000000000000000QUL,Total nonfarm: quits,2015-06-01,2756,,False,False,2015,2
JTS000000000000000QUL,Total nonfarm: quits,2015-07-01,2764,,False,False,2015,3
JTS000000000000000QUL,Total nonfarm: quits,2015-08-01,2879,,False,False,2015,3
JTS000000000000000QUL,Total nonfarm: quits,2015-09-01,2778,,False,False,2015,3
JTS000000000000000QUL,Total nonfarm: quits,2015-10-01,2810,,False,False,2015,4
JTS000000000000000QUL,Total nonfarm: quits,2015-11-01,2897,,False,False,2015,4
JTS000000000000000QUL,Total nonfarm: quits,2015-12-01,3056,,False,False,2015,4
JTS000000000000000QUL,Total nonfarm: quits,2016-01-01,2875,,False,False,2016,1
JTS000000000000000QUL,Total nonfarm: quits,2016-02-01,2994,,False,False,2016,1
JTS000000000000000QUL,Total nonfarm: quits,2016-03-01,2917,,False,False,2016,1
JTS000000000000000QUL,Total nonfarm: quits,2016-04-01,2955,,False,False,2016,2
JTS000000000000000QUL,Total nonfarm: quits,2016-05-01,3009,,False,False,2016,2
JTS000000000000000QUL,Total nonfarm: quits,2016-06-01,3018,,False,False,2016,2
JTS000000000000000QUL,Total nonfarm: quits,2016-07-01,2967,,False,False,2016,3
JTS000000000000000QUL,Total nonfarm: quits,2016-08-01,2998,,False,False,2016,3
JTS000000000000000QUL,Total nonfarm: quits,2016-09-01,3047,,False,False,2016,3
JTS000000000000000QUL,Total nonfarm: quits,2016-10-01,3074,,False,False,2016,4
JTS000000000000000QUL,Total nonfarm: quits,2016-11-01,3026,,False,False,2016,4
JTS000000000000000QUL,Total nonfarm: quits,2016-12-01,2989,,False,False,2016,4
JTS000000000000000QUL,Total nonfarm: quits,2017-01-01,3188,,False,False,2017,1
JTS000000000000000QUL,Total nonfarm: quits,2017-02-01,3089,,False,False,2017,1
JTS000000000000000QUL,Total nonfarm: quits,2017-03-01,3150,,False,False,2017,1
JTS000000000000000QUL,Total nonfarm: quits,2017-04-01,3028,,False,False,2017,2
JTS000000000000000QUL,Total nonfarm: quits,2017-05-01,3111,,False,False,2017,2
JTS000000000000000QUL,Total nonfarm: quits,2017-06-01,3154,,False,False,2017,2
JTS000000000000000QUL,Total nonfarm: quits,2017-07-01,3097,,False,False,2017,3
JTS000000000000000QUL,Total nonfarm: quits,2017-08-01,3103,,False,False,2017,3
JTS000000000000000QUL,Total nonfarm: quits,2017-09-01,3190,,False,False,2017,3
JTS000000000000000QUL,Total nonfarm: quits,2017-10-01,3219,,False,False,2017,4
JTS000000000000000QUL,Total nonfarm: quits,2017-11-01,3186,,False,False,2017,4
JTS000000000000000QUL,Total nonfarm: quits,2017-12-01,3222,,False,False,2017,4
JTS000000000000000QUL,Total nonfarm: quits,2018-01-01,3019,,False,False,2018,1
JTS000000000000000QUL,Total nonfarm: quits,2018-02-01,3222,,False,False,2018,1
JTS000000000000000QUL,Total nonfarm: quits,2018-03-01,3323,,False,False,2018,1
JTS000000000000000QUL,Total nonfarm: quits,2018-04-01,3370,,False,False,2018,2
JTS000000000000000QUL,Total nonfarm: quits,2018-05-01,3382,,False,False,2018,2
JTS000000000000000QUL,Total nonfarm: quits,2018-06-01,3382,,False,False,2018,2
JTS000000000000000QUL,Total nonfarm: quits,2018-07-01,3426,,False,False,2018,3
JTS000000000000000QUL,Total nonfarm: quits,2018-08-01,3423,,False,False,2018,3
JTS000000000000000QUL,Total nonfarm: quits,2018-09-01,3391,,False,False,2018,3
JTS000000000000000QUL,Total nonfarm: quits,2018-10-01,3458,,False,False,2018,4
JTS000000000000000QUL,Total nonfarm: quits,2018-11-01,3511,,False,False,2018,4
JTS000000000000000QUL,Total nonfarm: quits,2018-12-01,3407,,False,False,2018,4
JTS000000000000000QUL,Total nonfarm: quits,2019-01-01,3517,,False,False,2019,1
JTS000000000000000QUL,Total nonfarm: quits,2019-02-01,3547,,False,False,2019,1
JTS000000000000000QUL,Total nonfarm: quits,2019-03-01,3529,,False,False,2019,1
JTS000000000000000QUL,Total nonfarm: quits,2019-04-01,3501,,False,False,2019,2
JTS000000000000000QUL,Total nonfarm: quits,2019-05-01,3472,,False,False,2019,2
JTS000000000000000QUL,Total nonfarm: quits,2019-06-01,3474,,False,False,2019,2
JTS000000000000000QUL,Total nonfarm: quits,2019-07-01,3654,,False,False,2019,3
JTS000000000000000QUL,Total nonfarm: quits,2019-08-01,3540,,False,False,2019,3
JTS000000000000000QUL,Total nonfarm: quits,2019-09-01,3447,,False,False,2019,3
JTS000000000000000QUL,Total nonfarm: quits,2019-10-01,3452,,False,False,2019,4
JTS000000000000000QUL,Total nonfarm: quits,2019-11-01,3541,,False,False,2019,4
JTS000000000000000QUL,Total nonfarm: quits,2019-12-01,3487,,False,False,2019,4
JTS000000000000000QUL,Total nonfarm: quits,2020-01-01,3563,,False,False,2020,1
JTS000000000000000QUL,Total nonfarm: quits,2020-02-01,3497,,False,False,2020,1
JTS000000000000000QUL,Total nonfarm: quits,2020-03-01,2933,,False,False,2020,1
JTS000000000000000QUL,Total nonfarm: quits,2020-04-01,1991,,False,False,2020,2
JTS000000000000000QUL,Total nonfarm: quits,2020-05-01,2259,,False,False,2020,2
JTS000000000000000QUL,Total nonfarm: quits,2020-06-01,2594,,False,False,2020,2
JTS000000000000000QUL,Total nonfarm: quits,2020-07-01,3020,,False,False,2020,3
JTS000000000000000QUL,Total nonfarm: quits,2020-08-01,2931,,False,False,2020,3
JTS000000000000000QUL,Total nonfarm: quits,2020-09-01,3185,,False,False,2020,3
JTS000000000000000QUL,Total nonfarm: quits,2020-10-01,3311,,False,False,2020,4
JTS000000000000000QUL,Total nonfarm: quits,2020-11-01,3209,,False,False,2020,4
JTS000000000000000QUL,Total nonfarm: quits,2020-12-01,3369,,False,False,2020,4
JTS000000000000000QUL,Total nonfarm: quits,2021-01-01,3292,,False,False,2021,1
JTS000000000000000QUL,Total nonfarm: quits,2021-02-01,3373,,False,False,2021,1
JTS000000000000000QUL,Total nonfarm: quits,2021-03-01,3654,,False,False,2021,1
JTS000000000000000QUL,Total nonfarm: quits,2021-04-01,3943,,False,False,2021,2
JTS000000000000000QUL,Total nonfarm: quits,2021-05-01,3817,,False,False,2021,2
JTS000000000000000QUL,Total nonfarm: quits,2021-06-01,4017,,False,False,2021,2
JTS000000000000000QUL,Total nonfarm: quits,2021-07-01,4059,,False,False,2021,3
JTS000000000000000QUL,Total nonfarm: quits,2021-08-01,4171,,False,False,2021,3
JTS000000000000000QUL,Total nonfarm: quits,2021-09-01,4354,,False,False,2021,3
JTS000000000000000QUL,Total nonfarm: quits,2021-10-01,4153,,False,False,2021,4
JTS000000000000000QUL,Total nonfarm: quits,2021-11-01,4453,,False,False,2021,4
JTS000000000000000QUL,Total nonfarm: quits,2021-12-01,4314,,False,False,2021,4
JTS000000000000000QUL,Total nonfarm: quits,2022-01-01,4413,,False,False,2022,1
JTS000000000000000QUL,Total nonfarm: quits,2022-02-01,4233,,False,False,2022,1
JTS000000000000000QUL,Total nonfarm: quits,2022-03-01,4447,,False,False,2022,1
JTS000000000000000QUL,Total nonfarm: quits,2022-04-01,4499,,False,False,2022,2
JTS000000000000000QUL,Total nonfarm: quits,2022-05-01,4237,,False,False,2022,2
JTS000000000000000QUL,Total nonfarm: quits,2022-06-01,4165,,False,False,2022,2
JTS000000000000000QUL,Total nonfarm: quits,2022-07-01,4031,,False,False,2022,3
JTS000000000000000QUL,Total nonfarm: quits,2022-08-01,4258,,False,False,2022,3
JTS000000000000000QUL,Total nonfarm: quits,2022-09-01,4134,,False,False,2022,3
JTS000000000000000QUL,Total nonfarm: quits,2022-10-01,3956,,False,False,2022,4
JTS000000000000000QUL,Total nonfarm: quits,2022-11-01,4083,,False,False,2022,4
JTS000000000000000QUL,Total nonfarm: quits,2022-12-01,4125,,False,False,2022,4
JTS000000000000000QUL,Total nonfarm: quits,2023-01-01,3839,,False,False,2023,1
JTS000000000000000QUL,Total nonfarm: quits,2023-02-01,3917,,False,False,2023,1
JTS000000000000000QUL,Total nonfarm: quits,2023-03-01,3800,,False,False,2023,1
JTS000000000000000QUL,Total nonfarm: quits,2023-04-01,3617,,False,False,2023,2
JTS000000000000000QUL,Total nonfarm: quits,2023-05-01,3999,,False,False,2023,2
JTS000000000000000QUL,Total nonfarm: quits,2023-06-01,3693,,False,False,2023,2
JTS000000000000000QUL,Total nonfarm: quits,2023-07-01,3552,,False,False,2023,3
JTS000000000000000QUL,Total nonfarm: quits,2023-08-01,3621,,False,False,2023,3
JTS000000000000000QUL,Total nonfarm: quits,2023-09-01,3644,,False,False,2023,3
JTS000000000000000QUL,Total nonfarm: quits,2023-10-01,3574,,False,False,2023,4
JTS000000000000000QUL,Total nonfarm: quits,2023-11-01,3576,,False,False,2023,4
JTS000000000000000QUL,Total nonfarm: quits,2023-12-01,3412,,False,False,2023,4
JTS000000000000000QUL,Total nonfarm: quits,2024-01-01,3347,,False,False,2024,1
JTS000000000000000QUL,Total nonfarm: quits,2024-02-01,3482,,False,False,2024,1
JTS000000000000000QUL,Total nonfarm: quits,2024-03-01,3289,,False,False,2024,1
JTS000000000000000QUL,Total nonfarm: quits,2024-04-01,3438,,False,False,2024,2
JTS000000000000000QUL,Total nonfarm: quits,2024-05-01,3386,,False,False,2024,2
JTS000000000000000QUL,Total nonfarm: quits,2024-06-01,3280,,False,False,2024,2
JTS000000000000000QUL,Total nonfarm: quits,2024-07-01,3359,,False,False,2024,3
JTS000000000000000QUL,Total nonfarm: quits,2024-08-01,3240,,False,False,2024,3
JTS000000000000000QUL,Total nonfarm: quits,2024-09-01,3123,,False,False,2024,3
JTS000000000000000QUL,Total nonfarm: quits,2024-10-01,3215,,False,False,2024,4
JTS000000000000000QUL,Total nonfarm: quits,2024-11-01,3050,,False,False,2024,4
JTS000000000000000QUL,Total nonfarm: quits,2024-12-01,3085,,False,False,2024,4
JTS000000000000000QUL,Total nonfarm: quits,2025-01-01,3203,,False,False,2025,1
JTS000000000000000QUL,Total nonfarm: quits,2025-02-01,3153,,False,False,2025,1
JTS000000000000000QUL,Total nonfarm: quits,2025-03-01,3456,,False,False,2025,1
JTS000000000000000QUL,Total nonfarm: quits,2025-04-01,3144,,False,False,2025,2
JTS000000000000000QUL,Total nonfarm: quits,2025-05-01,3287,,False,False,2025,2
JTS000000000000000QUL,Total nonfarm: quits,2025-06-01,3254,,False,False,2025,2
JTS000000000000000QUL,Total nonfarm: quits,2025-07-01,3132,,False,False,2025,3
JTS000000000000000QUL,Total nonfarm: quits,2025-08-01,3095,,False,False,2025,3
JTS000000000000000QUL,Total nonfarm: quits,2025-09-01,2990,,False,False,2025,3
JTS000000000000000QUL,Total nonfarm: quits,2025-10-01,2980,,False,False,2025,4
JTS000000000000000QUL,Total nonfarm: quits,2025-11-01,3119,,False,False,2025,4
JTS000000000000000QUL,Total nonfarm: quits,2025-12-01,3225,,False,False,2025,4
JTS000000000000000QUL,Total nonfarm: quits,2026-01-01,3131,,False,False,2026,1
JTS000000000000000QUL,Total nonfarm: quits,2026-02-01,3046,,False,False,2026,1
JTS000000000000000QUL,Total nonfarm: quits,2026-03-01,3160,,False,False,2026,1
JTS000000000000000QUL,Total nonfarm: quits,2026-04-01,3043,,False,False,2026,2
JTS000000000000000QUL,Total nonfarm: quits,2026-05-01,3153,,False,False,2026,2
JTS000000000000000QUL,Total nonfarm: quits,2026-06-01,3213,,False,False,2026,2
JTS000000000000000QUL,Total nonfarm: quits,2026-07-01,3056,P: preliminary,False,False,2026,3
JTS510000000000000HIL,Information: hires,2015-01-01,80,,False,False,2015,1
JTS510000000000000HIL,Information: hires,2015-02-01,78,,False,False,2015,1
JTS510000000000000HIL,Information: hires,2015-03-01,81,,False,False,2015,1
JTS510000000000000HIL,Information: hires,2015-04-01,84,,False,False,2015,2
JTS510000000000000HIL,Information: hires,2015-05-01,88,,False,False,2015,2
JTS510000000000000HIL,Information: hires,2015-06-01,80,,False,False,2015,2
JTS510000000000000HIL,Information: hires,2015-07-01,82,,False,False,2015,3
JTS510000000000000HIL,Information: hires,2015-08-01,82,,False,False,2015,3
JTS510000000000000HIL,Information: hires,2015-09-01,82,,False,False,2015,3
JTS510000000000000HIL,Information: hires,2015-10-01,89,,False,False,2015,4
JTS510000000000000HIL,Information: hires,2015-11-01,78,,False,False,2015,4
JTS510000000000000HIL,Information: hires,2015-12-01,75,,False,False,2015,4
JTS510000000000000HIL,Information: hires,2016-01-01,88,,False,False,2016,1
JTS510000000000000HIL,Information: hires,2016-02-01,86,,False,False,2016,1
JTS510000000000000HIL,Information: hires,2016-03-01,76,,False,False,2016,1
JTS510000000000000HIL,Information: hires,2016-04-01,92,,False,False,2016,2
JTS510000000000000HIL,Information: hires,2016-05-01,72,,False,False,2016,2
JTS510000000000000HIL,Information: hires,2016-06-01,85,,False,False,2016,2
JTS510000000000000HIL,Information: hires,2016-07-01,79,,False,False,2016,3
JTS510000000000000HIL,Information: hires,2016-08-01,78,,False,False,2016,3
JTS510000000000000HIL,Information: hires,2016-09-01,80,,False,False,2016,3
JTS510000000000000HIL,Information: hires,2016-10-01,78,,False,False,2016,4
JTS510000000000000HIL,Information: hires,2016-11-01,85,,False,False,2016,4
JTS510000000000000HIL,Information: hires,2016-12-01,82,,False,False,2016,4
JTS510000000000000HIL,Information: hires,2017-01-01,89,,False,False,2017,1
JTS510000000000000HIL,Information: hires,2017-02-01,82,,False,False,2017,1
JTS510000000000000HIL,Information: hires,2017-03-01,77,,False,False,2017,1
JTS510000000000000HIL,Information: hires,2017-04-01,68,,False,False,2017,2
JTS510000000000000HIL,Information: hires,2017-05-01,78,,False,False,2017,2
JTS510000000000000HIL,Information: hires,2017-06-01,79,,False,False,2017,2
JTS510000000000000HIL,Information: hires,2017-07-01,84,,False,False,2017,3
JTS510000000000000HIL,Information: hires,2017-08-01,90,,False,False,2017,3
JTS510000000000000HIL,Information: hires,2017-09-01,97,,False,False,2017,3
JTS510000000000000HIL,Information: hires,2017-10-01,90,,False,False,2017,4
JTS510000000000000HIL,Information: hires,2017-11-01,88,,False,False,2017,4
JTS510000000000000HIL,Information: hires,2017-12-01,96,,False,False,2017,4
JTS510000000000000HIL,Information: hires,2018-01-01,94,,False,False,2018,1
JTS510000000000000HIL,Information: hires,2018-02-01,93,,False,False,2018,1
JTS510000000000000HIL,Information: hires,2018-03-01,93,,False,False,2018,1
JTS510000000000000HIL,Information: hires,2018-04-01,93,,False,False,2018,2
JTS510000000000000HIL,Information: hires,2018-05-01,96,,False,False,2018,2
JTS510000000000000HIL,Information: hires,2018-06-01,89,,False,False,2018,2
JTS510000000000000HIL,Information: hires,2018-07-01,85,,False,False,2018,3
JTS510000000000000HIL,Information: hires,2018-08-01,89,,False,False,2018,3
JTS510000000000000HIL,Information: hires,2018-09-01,87,,False,False,2018,3
JTS510000000000000HIL,Information: hires,2018-10-01,86,,False,False,2018,4
JTS510000000000000HIL,Information: hires,2018-11-01,100,,False,False,2018,4
JTS510000000000000HIL,Information: hires,2018-12-01,84,,False,False,2018,4
JTS510000000000000HIL,Information: hires,2019-01-01,92,,False,False,2019,1
JTS510000000000000HIL,Information: hires,2019-02-01,90,,False,False,2019,1
JTS510000000000000HIL,Information: hires,2019-03-01,98,,False,False,2019,1
JTS510000000000000HIL,Information: hires,2019-04-01,95,,False,False,2019,2
JTS510000000000000HIL,Information: hires,2019-05-01,99,,False,False,2019,2
JTS510000000000000HIL,Information: hires,2019-06-01,94,,False,False,2019,2
JTS510000000000000HIL,Information: hires,2019-07-01,97,,False,False,2019,3
JTS510000000000000HIL,Information: hires,2019-08-01,93,,False,False,2019,3
JTS510000000000000HIL,Information: hires,2019-09-01,94,,False,False,2019,3
JTS510000000000000HIL,Information: hires,2019-10-01,97,,False,False,2019,4
JTS510000000000000HIL,Information: hires,2019-11-01,92,,False,False,2019,4
JTS510000000000000HIL,Information: hires,2019-12-01,95,,False,False,2019,4
JTS510000000000000HIL,Information: hires,2020-01-01,83,,False,False,2020,1
JTS510000000000000HIL,Information: hires,2020-02-01,96,,False,False,2020,1
JTS510000000000000HIL,Information: hires,2020-03-01,73,,False,False,2020,1
JTS510000000000000HIL,Information: hires,2020-04-01,40,,False,False,2020,2
JTS510000000000000HIL,Information: hires,2020-05-01,68,,False,False,2020,2
JTS510000000000000HIL,Information: hires,2020-06-01,55,,False,False,2020,2
JTS510000000000000HIL,Information: hires,2020-07-01,84,,False,False,2020,3
JTS510000000000000HIL,Information: hires,2020-08-01,91,,False,False,2020,3
JTS510000000000000HIL,Information: hires,2020-09-01,98,,False,False,2020,3
